DPNOM,COD_MUNICIPIO,MPNOM,AÑO,Total
Antioquia,5607,Retiro,2013,21460
Antioquia,5607,Retiro,2014,21833
Antioquia,5607,Retiro,2015,22178
Antioquia,5607,Retiro,2016,22486
Antioquia,5607,Retiro,2017,23017
Antioquia,5615,Rionegro,2010,116574
Antioquia,5615,Rionegro,2011,118781
Antioquia,5615,Rionegro,2012,120936
Antioquia,5615,Rionegro,2013,123017
Antioquia,5615,Rionegro,2014,125195
Antioquia,5615,Rionegro,2015,127391
Antioquia,5615,Rionegro,2016,129753
Antioquia,5615,Rionegro,2017,132301
Antioquia,5628,Sabanalarga,2010,8688
Antioquia,5628,Sabanalarga,2011,8737
Antioquia,5628,Sabanalarga,2012,8748
Antioquia,5628,Sabanalarga,2013,8765
Antioquia,5628,Sabanalarga,2014,8801
Antioquia,5628,Sabanalarga,2015,8837
Antioquia,5628,Sabanalarga,2016,8881
Antioquia,5628,Sabanalarga,2017,8941
Antioquia,5631,Sabaneta,2010,67197
Antioquia,5631,Sabaneta,2011,68989
Antioquia,5631,Sabaneta,2012,70783
Antioquia,5631,Sabaneta,2013,72553
Antioquia,5631,Sabaneta,2014,74314
Antioquia,5631,Sabaneta,2015,76089
Antioquia,5631,Sabaneta,2016,77966
Antioquia,5631,Sabaneta,2017,79983
Antioquia,5642,Salgar,2010,19157
Antioquia,5642,Salgar,2011,19038
Antioquia,5642,Salgar,2012,18822
Antioquia,5642,Salgar,2013,18706
Antioquia,5642,Salgar,2014,18593
Antioquia,5642,Salgar,2015,18427
Antioquia,5642,Salgar,2016,18341
Antioquia,5642,Salgar,2017,18241
Antioquia,5647,San Andrés de Cuerquía,2010,7463
Antioquia,5647,San Andrés de Cuerquía,2011,7424
Antioquia,5647,San Andrés de Cuerquía,2012,7385
Antioquia,5647,San Andrés de Cuerquía,2013,7340
Antioquia,5647,San Andrés de Cuerquía,2014,7319
Antioquia,5647,San Andrés de Cuerquía,2015,7280
Antioquia,5647,San Andrés de Cuerquía,2016,7270
Antioquia,5647,San Andrés de Cuerquía,2017,7243
Antioquia,5649,San Carlos,2010,18714
Antioquia,5649,San Carlos,2011,18357
Antioquia,5649,San Carlos,2012,18031
Antioquia,5649,San Carlos,2013,17714
Antioquia,5649,San Carlos,2014,17394
Antioquia,5649,San Carlos,2015,17016
Antioquia,5649,San Carlos,2016,16739
Antioquia,5649,San Carlos,2017,16496
Antioquia,5652,San Francisco,2010,5830
Antioquia,5652,San Francisco,2011,5823
Antioquia,5652,San Francisco,2012,5775
Antioquia,5652,San Francisco,2013,5715
Antioquia,5652,San Francisco,2014,5698
Antioquia,5652,San Francisco,2015,5672
Antioquia,5652,San Francisco,2016,5649
Antioquia,5652,San Francisco,2017,5602
Antioquia,5656,San Jerónimo,2010,14127
Antioquia,5656,San Jerónimo,2011,14277
Antioquia,5656,San Jerónimo,2012,14427
Antioquia,5656,San Jerónimo,2013,14578
Antioquia,5656,San Jerónimo,2014,14698
Antioquia,5656,San Jerónimo,2015,14800
Antioquia,5656,San Jerónimo,2016,14912
Antioquia,5656,San Jerónimo,2017,15123
Antioquia,5658,San José de La Montaña,2010,3396
Antioquia,5658,San José de La Montaña,2011,3428
Antioquia,5658,San José de La Montaña,2012,3447
Antioquia,5658,San José de La Montaña,2013,3493
Antioquia,5658,San José de La Montaña,2014,3535
Antioquia,5658,San José de La Montaña,2015,3591
Antioquia,5658,San José de La Montaña,2016,3576
Antioquia,5658,San José de La Montaña,2017,3581
Antioquia,5659,San Juan de Urabá,2010,17737
Antioquia,5659,San Juan de Urabá,2011,17983
Antioquia,5659,San Juan de Urabá,2012,18230
Antioquia,5659,San Juan de Urabá,2013,18540
Antioquia,5659,San Juan de Urabá,2014,18767
Antioquia,5659,San Juan de Urabá,2015,19025
Antioquia,5659,San Juan de Urabá,2016,19332
Antioquia,5659,San Juan de Urabá,2017,19687
Antioquia,5660,San Luis,2010,13225
Antioquia,5660,San Luis,2011,13187
Antioquia,5660,San Luis,2012,13165
Antioquia,5660,San Luis,2013,13141
Antioquia,5660,San Luis,2014,13064
Antioquia,5660,San Luis,2015,13022
Antioquia,5660,San Luis,2016,12993
Antioquia,5660,San Luis,2017,13005
Antioquia,5664,San Pedro de Los Milagros,2010,20020
Antioquia,5664,San Pedro de Los Milagros,2011,20218
Antioquia,5664,San Pedro de Los Milagros,2012,20399
Antioquia,5664,San Pedro de Los Milagros,2013,20592
Antioquia,5664,San Pedro de Los Milagros,2014,20784
Antioquia,5664,San Pedro de Los Milagros,2015,20970
Antioquia,5664,San Pedro de Los Milagros,2016,21226
Antioquia,5664,San Pedro de Los Milagros,2017,21564
Antioquia,5665,San Pedro de Urabá,2010,28732
Antioquia,5665,San Pedro de Urabá,2011,28981
Antioquia,5665,San Pedro de Urabá,2012,29166
Antioquia,5665,San Pedro de Urabá,2013,29359
Antioquia,5665,San Pedro de Urabá,2014,29525
Antioquia,5665,San Pedro de Urabá,2015,29792
Antioquia,5665,San Pedro de Urabá,2016,30106
Antioquia,5665,San Pedro de Urabá,2017,30431
Antioquia,5667,San Rafael,2010,16243
Antioquia,5667,San Rafael,2011,16142
Antioquia,5667,San Rafael,2012,16077
Antioquia,5667,San Rafael,2013,15989
Antioquia,5667,San Rafael,2014,15881
Antioquia,5667,San Rafael,2015,15756
Antioquia,5667,San Rafael,2016,15721
Antioquia,5667,San Rafael,2017,15747
Antioquia,5670,San Roque,2010,21008
Antioquia,5670,San Roque,2011,21045
Antioquia,5670,San Roque,2012,21052
Antioquia,5670,San Roque,2013,21107
Antioquia,5670,San Roque,2014,21105
Antioquia,5670,San Roque,2015,21171
Antioquia,5670,San Roque,2016,21217
Antioquia,5670,San Roque,2017,21246
Antioquia,5674,San Vicente,2010,21746
Antioquia,5674,San Vicente,2011,21763
Antioquia,5674,San Vicente,2012,21764
Antioquia,5674,San Vicente,2013,21765
Antioquia,5674,San Vicente,2014,21758
Antioquia,5674,San Vicente,2015,21800
Antioquia,5674,San Vicente,2016,21860
Antioquia,5674,San Vicente,2017,21914
Antioquia,5679,Santa Bárbara,2010,27520
Antioquia,5679,Santa Bárbara,2011,27394
Antioquia,5679,Santa Bárbara,2012,27227
Antioquia,5679,Santa Bárbara,2013,27047
Antioquia,5679,Santa Bárbara,2014,26893
Antioquia,5679,Santa Bárbara,2015,26771
Antioquia,5679,Santa Bárbara,2016,26671
Antioquia,5679,Santa Bárbara,2017,26627
Antioquia,5686,Santa Rosa de Osos,2010,33279
Antioquia,5686,Santa Rosa de Osos,2011,33557
Antioquia,5686,Santa Rosa de Osos,2012,33874
Antioquia,5686,Santa Rosa de Osos,2013,34199
Antioquia,5686,Santa Rosa de Osos,2014,34488
Antioquia,5686,Santa Rosa de Osos,2015,34887
Antioquia,5686,Santa Rosa de Osos,2016,35308
Antioquia,5686,Santa Rosa de Osos,2017,35684
Antioquia,5690,Santo Domingo,2010,13291
Antioquia,5690,Santo Domingo,2011,13127
Antioquia,5690,Santo Domingo,2012,13010
Antioquia,5690,Santo Domingo,2013,12877
Antioquia,5690,Santo Domingo,2014,12751
Antioquia,5690,Santo Domingo,2015,12604
Antioquia,5690,Santo Domingo,2016,12535
Antioquia,5690,Santo Domingo,2017,12426
Antioquia,5697,El Santuario,2010,32446
Antioquia,5697,El Santuario,2011,32729
Antioquia,5697,El Santuario,2012,33030
Antioquia,5697,El Santuario,2013,33391
Antioquia,5697,El Santuario,2014,33707
Antioquia,5697,El Santuario,2015,33985
Antioquia,5697,El Santuario,2016,34347
Antioquia,5697,El Santuario,2017,34862
Antioquia,5736,Segovia,2010,33766
Antioquia,5736,Segovia,2011,34239
Antioquia,5736,Segovia,2012,34725
Antioquia,5736,Segovia,2013,35217
Antioquia,5736,Segovia,2014,35659
Antioquia,5736,Segovia,2015,36088
Antioquia,5736,Segovia,2016,36605
Antioquia,5736,Segovia,2017,37171
Antioquia,5756,Sonsón,2010,37224
Antioquia,5756,Sonsón,2011,37002
Antioquia,5756,Sonsón,2012,36825
Antioquia,5756,Sonsón,2013,36621
Antioquia,5756,Sonsón,2014,36474
Antioquia,5756,Sonsón,2015,36363
Antioquia,5756,Sonsón,2016,36242
Antioquia,5756,Sonsón,2017,36145
Antioquia,5761,Sopetrán,2010,14493
Antioquia,5761,Sopetrán,2011,14529
Antioquia,5761,Sopetrán,2012,14576
Antioquia,5761,Sopetrán,2013,14612
Antioquia,5761,Sopetrán,2014,14688
Antioquia,5761,Sopetrán,2015,14773
Antioquia,5761,Sopetrán,2016,14882
Antioquia,5761,Sopetrán,2017,14885
Antioquia,5789,Támesis,2010,17393
Antioquia,5789,Támesis,2011,17222
Antioquia,5789,Támesis,2012,17051
Antioquia,5789,Támesis,2013,16912
Antioquia,5789,Támesis,2014,16758
Antioquia,5789,Támesis,2015,16564
Antioquia,5789,Támesis,2016,16441
Antioquia,5789,Támesis,2017,16395
Antioquia,5790,Tarazá,2010,23910
Antioquia,5790,Tarazá,2011,24285
Antioquia,5790,Tarazá,2012,24570
Antioquia,5790,Tarazá,2013,24875
Antioquia,5790,Tarazá,2014,25191
Antioquia,5790,Tarazá,2015,25566
Antioquia,5790,Tarazá,2016,25973
Antioquia,5790,Tarazá,2017,26401
Antioquia,5792,Tarso,2010,6379
Antioquia,5792,Tarso,2011,6386
Antioquia,5792,Tarso,2012,6331
Antioquia,5792,Tarso,2013,6279
Antioquia,5792,Tarso,2014,6256
Antioquia,5792,Tarso,2015,6210
Antioquia,5792,Tarso,2016,6141
Antioquia,5792,Tarso,2017,6133
Antioquia,5809,Titiribí,2010,11537
Antioquia,5809,Titiribí,2011,11451
Antioquia,5809,Titiribí,2012,11342
Antioquia,5809,Titiribí,2013,11239
Antioquia,5809,Titiribí,2014,11141
Antioquia,5809,Titiribí,2015,11013
Antioquia,5809,Titiribí,2016,10992
Antioquia,5809,Titiribí,2017,10865
Antioquia,5819,Toledo,2010,5317
Antioquia,5819,Toledo,2011,5255
Antioquia,5819,Toledo,2012,5199
Antioquia,5819,Toledo,2013,5159
Antioquia,5819,Toledo,2014,5113
Antioquia,5819,Toledo,2015,5085
Antioquia,5819,Toledo,2016,5049
Antioquia,5819,Toledo,2017,5013
Antioquia,5837,Turbo,2010,111028
Antioquia,5837,Turbo,2011,112602
Antioquia,5837,Turbo,2012,114076
Antioquia,5837,Turbo,2013,115542
Antioquia,5837,Turbo,2014,117026
Antioquia,5837,Turbo,2015,118571
Antioquia,5837,Turbo,2016,120238
Antioquia,5837,Turbo,2017,122168
Antioquia,5842,Uramita,2010,7328
Antioquia,5842,Uramita,2011,7268
Antioquia,5842,Uramita,2012,7195
Antioquia,5842,Uramita,2013,7146
Antioquia,5842,Uramita,2014,7084
Antioquia,5842,Uramita,2015,7050
Antioquia,5842,Uramita,2016,6957
Antioquia,5842,Uramita,2017,6912
Antioquia,5847,Urrao,2010,29324
Antioquia,5847,Urrao,2011,29371
Antioquia,5847,Urrao,2012,29365
Antioquia,5847,Urrao,2013,29407
Antioquia,5847,Urrao,2014,29450
Antioquia,5847,Urrao,2015,29540
Antioquia,5847,Urrao,2016,29631
Antioquia,5847,Urrao,2017,29791
Antioquia,5854,Valdivia,2010,13618
Antioquia,5854,Valdivia,2011,13636
Antioquia,5854,Valdivia,2012,13642
Antioquia,5854,Valdivia,2013,13648
Antioquia,5854,Valdivia,2014,13651
Antioquia,5854,Valdivia,2015,13698
Antioquia,5854,Valdivia,2016,13683
Antioquia,5854,Valdivia,2017,13700
Antioquia,5856,Valparaíso,2010,7373
Antioquia,5856,Valparaíso,2011,7276
Antioquia,5856,Valparaíso,2012,7146
Antioquia,5856,Valparaíso,2013,7022
Antioquia,5856,Valparaíso,2014,6929
Antioquia,5856,Valparaíso,2015,6821
Antioquia,5856,Valparaíso,2016,6747
Antioquia,5856,Valparaíso,2017,6556
Antioquia,5858,Vegachí,2010,11914
Antioquia,5858,Vegachí,2011,11888
Antioquia,5858,Vegachí,2012,11895
Antioquia,5858,Vegachí,2013,11873
Antioquia,5858,Vegachí,2014,11820
Antioquia,5858,Vegachí,2015,11750
Antioquia,5858,Vegachí,2016,11757
Antioquia,5858,Vegachí,2017,11779
Antioquia,5861,Venecia,2010,11875
Antioquia,5861,Venecia,2011,11787
Antioquia,5861,Venecia,2012,11837
Antioquia,5861,Venecia,2013,11773
Antioquia,5861,Venecia,2014,11690
Antioquia,5861,Venecia,2015,11626
Antioquia,5861,Venecia,2016,11634
Antioquia,5861,Venecia,2017,11557
Antioquia,5873,Vigía del Fuerte,2010,8438
Antioquia,5873,Vigía del Fuerte,2011,8496
Antioquia,5873,Vigía del Fuerte,2012,8569
Antioquia,5873,Vigía del Fuerte,2013,8651
Antioquia,5873,Vigía del Fuerte,2014,8748
Antioquia,5873,Vigía del Fuerte,2015,8776
Antioquia,5873,Vigía del Fuerte,2016,8842
Antioquia,5873,Vigía del Fuerte,2017,8962
Antioquia,5885,Yalí,2010,7622
Antioquia,5885,Yalí,2011,7605
Antioquia,5885,Yalí,2012,7595
Antioquia,5885,Yalí,2013,7576
Antioquia,5885,Yalí,2014,7589
Antioquia,5885,Yalí,2015,7606
Antioquia,5885,Yalí,2016,7618
Antioquia,5885,Yalí,2017,7541
Antioquia,5887,Yarumal,2010,39491
Antioquia,5887,Yarumal,2011,39681
Antioquia,5887,Yarumal,2012,39868
Antioquia,5887,Yarumal,2013,40070
Antioquia,5887,Yarumal,2014,40217
Antioquia,5887,Yarumal,2015,40418
Antioquia,5887,Yarumal,2016,40691
Antioquia,5887,Yarumal,2017,41029
Antioquia,5890,Yolombó,2010,22235
Antioquia,5890,Yolombó,2011,22233
Antioquia,5890,Yolombó,2012,22219
Antioquia,5890,Yolombó,2013,22214
Antioquia,5890,Yolombó,2014,22190
Antioquia,5890,Yolombó,2015,22209
Antioquia,5890,Yolombó,2016,22278
Antioquia,5890,Yolombó,2017,22345
Antioquia,5893,Yondó,2010,16158
Antioquia,5893,Yondó,2011,16508
Antioquia,5893,Yondó,2012,16870
Antioquia,5893,Yondó,2013,17180
Antioquia,5893,Yondó,2014,17496
Antioquia,5893,Yondó,2015,17813
Antioquia,5893,Yondó,2016,18204
Antioquia,5893,Yondó,2017,18610
Antioquia,5895,Zaragoza,2010,23958
Antioquia,5895,Zaragoza,2011,24015
Antioquia,5895,Zaragoza,2012,24032
Antioquia,5895,Zaragoza,2013,24042
Antioquia,5895,Zaragoza,2014,24086
Antioquia,5895,Zaragoza,2015,24145
Antioquia,5895,Zaragoza,2016,24233
Antioquia,5895,Zaragoza,2017,24430
Atlántico,8001,Barranquilla,2010,1128038
Atlántico,8001,Barranquilla,2011,1134420
Atlántico,8001,Barranquilla,2012,1140345
Atlántico,8001,Barranquilla,2013,1146186
Atlántico,8001,Barranquilla,2014,1151863
Atlántico,8001,Barranquilla,2015,1158051
Atlántico,8001,Barranquilla,2016,1167555
Atlántico,8001,Barranquilla,2017,1180860
Atlántico,8078,Baranoa,2010,55331
Atlántico,8078,Baranoa,2011,56000
Atlántico,8078,Baranoa,2012,56671
Atlántico,8078,Baranoa,2013,57347
Atlántico,8078,Baranoa,2014,58035
Atlántico,8078,Baranoa,2015,58747
Atlántico,8078,Baranoa,2016,59622
Atlántico,8078,Baranoa,2017,60676
Atlántico,8137,Campo de La Cruz,2010,23289
Atlántico,8137,Campo de La Cruz,2011,23118
Atlántico,8137,Campo de La Cruz,2012,22947
Atlántico,8137,Campo de La Cruz,2013,22858
Atlántico,8137,Campo de La Cruz,2014,22723
Atlántico,8137,Campo de La Cruz,2015,22599
Atlántico,8137,Campo de La Cruz,2016,22555
Atlántico,8137,Campo de La Cruz,2017,22604
Atlántico,8141,Candelaria,2010,14172
Atlántico,8141,Candelaria,2011,14360
Atlántico,8141,Candelaria,2012,14536
Atlántico,8141,Candelaria,2013,14690
Atlántico,8141,Candelaria,2014,14869
Atlántico,8141,Candelaria,2015,15035
Atlántico,8141,Candelaria,2016,15254
Atlántico,8141,Candelaria,2017,15543
Atlántico,8296,Galapa,2010,49440
Atlántico,8296,Galapa,2011,50713
Atlántico,8296,Galapa,2012,51867
Atlántico,8296,Galapa,2013,53117
Atlántico,8296,Galapa,2014,54320
Atlántico,8296,Galapa,2015,55535
Atlántico,8296,Galapa,2016,56946
Atlántico,8296,Galapa,2017,58493
Atlántico,8372,Juan de Acosta,2010,18045
Atlántico,8372,Juan de Acosta,2011,18406
Atlántico,8372,Juan de Acosta,2012,18748
Atlántico,8372,Juan de Acosta,2013,18993
Atlántico,8372,Juan de Acosta,2014,19323
Atlántico,8372,Juan de Acosta,2015,19594
Atlántico,8372,Juan de Acosta,2016,19923
Atlántico,8372,Juan de Acosta,2017,20366
Atlántico,8421,Luruaco,2010,25344
Atlántico,8421,Luruaco,2011,25606
Atlántico,8421,Luruaco,2012,25890
Atlántico,8421,Luruaco,2013,26143
Atlántico,8421,Luruaco,2014,26359
Atlántico,8421,Luruaco,2015,26657
Atlántico,8421,Luruaco,2016,27047
Atlántico,8421,Luruaco,2017,27455
Atlántico,8433,Malambo,2010,109771
Atlántico,8433,Malambo,2011,111734
Atlántico,8433,Malambo,2012,113649
Atlántico,8433,Malambo,2013,115540
Atlántico,8433,Malambo,2014,117411
Atlántico,8433,Malambo,2015,119329
Atlántico,8433,Malambo,2016,121589
Atlántico,8433,Malambo,2017,124251
Atlántico,8436,Manatí,2010,18739
Atlántico,8436,Manatí,2011,18791
Atlántico,8436,Manatí,2012,18894
Atlántico,8436,Manatí,2013,18945
Atlántico,8436,Manatí,2014,19015
Atlántico,8436,Manatí,2015,19080
Atlántico,8436,Manatí,2016,19208
Atlántico,8436,Manatí,2017,19426
Atlántico,8520,Palmar de Varela,2010,25332
Atlántico,8520,Palmar de Varela,2011,25705
Atlántico,8520,Palmar de Varela,2012,26023
Atlántico,8520,Palmar de Varela,2013,26400
Atlántico,8520,Palmar de Varela,2014,26747
Atlántico,8520,Palmar de Varela,2015,27158
Atlántico,8520,Palmar de Varela,2016,27561
Atlántico,8520,Palmar de Varela,2017,28113
Atlántico,8549,Piojó,2010,5874
Atlántico,8549,Piojó,2011,5943
Atlántico,8549,Piojó,2012,5989
Atlántico,8549,Piojó,2013,6062
Atlántico,8549,Piojó,2014,6126
Atlántico,8549,Piojó,2015,6201
Atlántico,8549,Piojó,2016,6295
Atlántico,8549,Piojó,2017,6415
Atlántico,8558,Polonuevo,2010,16162
Atlántico,8558,Polonuevo,2011,16338
Atlántico,8558,Polonuevo,2012,16554
Atlántico,8558,Polonuevo,2013,16672
Atlántico,8558,Polonuevo,2014,16896
Atlántico,8558,Polonuevo,2015,17090
Atlántico,8558,Polonuevo,2016,17371
Atlántico,8558,Polonuevo,2017,17698
Atlántico,8560,Ponedera,2010,21141
Atlántico,8560,Ponedera,2011,21404
Atlántico,8560,Ponedera,2012,21719
Atlántico,8560,Ponedera,2013,21879
Atlántico,8560,Ponedera,2014,22209
Atlántico,8560,Ponedera,2015,22462
Atlántico,8560,Ponedera,2016,22778
Atlántico,8560,Ponedera,2017,23193
Atlántico,8573,Puerto Colombia,2010,41854
Atlántico,8573,Puerto Colombia,2011,42626
Atlántico,8573,Puerto Colombia,2012,43408
Atlántico,8573,Puerto Colombia,2013,44210
Atlántico,8573,Puerto Colombia,2014,44954
Atlántico,8573,Puerto Colombia,2015,45741
Atlántico,8573,Puerto Colombia,2016,46638
Atlántico,8573,Puerto Colombia,2017,47674
Atlántico,8606,Repelón,2010,23705
Atlántico,8606,Repelón,2011,23934
Atlántico,8606,Repelón,2012,24175
Atlántico,8606,Repelón,2013,24378
Atlántico,8606,Repelón,2014,24590
Atlántico,8606,Repelón,2015,24838
Atlántico,8606,Repelón,2016,25143
Atlántico,8606,Repelón,2017,25524
Atlántico,8634,Sabanagrande,2010,27779
Atlántico,8634,Sabanagrande,2011,28267
Atlántico,8634,Sabanagrande,2012,28696
Atlántico,8634,Sabanagrande,2013,29233
Atlántico,8634,Sabanagrande,2014,29635
Atlántico,8634,Sabanagrande,2015,30117
Atlántico,8634,Sabanagrande,2016,30705
Atlántico,8634,Sabanagrande,2017,31373
Atlántico,8638,Sabanalarga,2010,82781
Atlántico,8638,Sabanalarga,2011,83826
Atlántico,8638,Sabanalarga,2012,84785
Atlántico,8638,Sabanalarga,2013,85830
Atlántico,8638,Sabanalarga,2014,86822
Atlántico,8638,Sabanalarga,2015,87874
Atlántico,8638,Sabanalarga,2016,89188
Atlántico,8638,Sabanalarga,2017,90769
Atlántico,8675,Santa Lucía,2010,13888
Atlántico,8675,Santa Lucía,2011,14130
Atlántico,8675,Santa Lucía,2012,14429
Atlántico,8675,Santa Lucía,2013,14544
Atlántico,8675,Santa Lucía,2014,14764
Atlántico,8675,Santa Lucía,2015,14991
Atlántico,8675,Santa Lucía,2016,15253
Atlántico,8675,Santa Lucía,2017,15548
Atlántico,8685,Santo Tomás,2010,26469
Atlántico,8685,Santo Tomás,2011,26779
Atlántico,8685,Santo Tomás,2012,27061
Atlántico,8685,Santo Tomás,2013,27447
Atlántico,8685,Santo Tomás,2014,27762
Atlántico,8685,Santo Tomás,2015,28107
Atlántico,8685,Santo Tomás,2016,28502
Atlántico,8685,Santo Tomás,2017,29001
Atlántico,8758,Soledad,2010,498057
Atlántico,8758,Soledad,2011,509818
Atlántico,8758,Soledad,2012,521275
Atlántico,8758,Soledad,2013,532656
Atlántico,8758,Soledad,2014,543857
Atlántico,8758,Soledad,2015,555266
Atlántico,8758,Soledad,2016,568201
Atlántico,8758,Soledad,2017,583036
Atlántico,8770,Suan,2010,11243
Atlántico,8770,Suan,2011,11309
Atlántico,8770,Suan,2012,11392
Atlántico,8770,Suan,2013,11420
Atlántico,8770,Suan,2014,11457
Atlántico,8770,Suan,2015,11484
Atlántico,8770,Suan,2016,11557
Atlántico,8770,Suan,2017,11696
Atlántico,8832,Tubará,2010,14573
Atlántico,8832,Tubará,2011,14869
Atlántico,8832,Tubará,2012,15224
Atlántico,8832,Tubará,2013,15559
Atlántico,8832,Tubará,2014,15802
Atlántico,8832,Tubará,2015,16068
Atlántico,8832,Tubará,2016,16442
Atlántico,8832,Tubará,2017,16827
Atlántico,8849,Usiacurí,2010,10629
Atlántico,8849,Usiacurí,2011,10851
Atlántico,8849,Usiacurí,2012,11084
Atlántico,8849,Usiacurí,2013,11226
Atlántico,8849,Usiacurí,2014,11360
Atlántico,8849,Usiacurí,2015,11533
Atlántico,8849,Usiacurí,2016,11713
Atlántico,8849,Usiacurí,2017,11888
"Bogotá, D.C.",11001,"Bogotá, D.C.",2010,7096886
"Bogotá, D.C.",11001,"Bogotá, D.C.",2011,7152656
"Bogotá, D.C.",11001,"Bogotá, D.C.",2012,7195980
"Bogotá, D.C.",11001,"Bogotá, D.C.",2013,7228427
"Bogotá, D.C.",11001,"Bogotá, D.C.",2014,7252949
"Bogotá, D.C.",11001,"Bogotá, D.C.",2015,7273265
"Bogotá, D.C.",11001,"Bogotá, D.C.",2016,7300918
"Bogotá, D.C.",11001,"Bogotá, D.C.",2017,7337449
Bolívar,13001,Cartagena de Indias,2010,893696
Bolívar,13001,Cartagena de Indias,2011,902797
Bolívar,13001,Cartagena de Indias,2012,911414
Bolívar,13001,Cartagena de Indias,2013,919794
Bolívar,13001,Cartagena de Indias,2014,927832
Bolívar,13001,Cartagena de Indias,2015,935887
Bolívar,13001,Cartagena de Indias,2016,945316
Bolívar,13001,Cartagena de Indias,2017,956464
Bolívar,13006,Achí,2010,21210
Bolívar,13006,Achí,2011,21588
Bolívar,13006,Achí,2012,21967
Bolívar,13006,Achí,2013,22295
Bolívar,13006,Achí,2014,22640
Bolívar,13006,Achí,2015,22962
Bolívar,13006,Achí,2016,23384
Bolívar,13006,Achí,2017,23803
Bolívar,13030,Altos del Rosario,2010,9743
Bolívar,13030,Altos del Rosario,2011,9885
Bolívar,13030,Altos del Rosario,2012,10000
Bolívar,13030,Altos del Rosario,2013,10119
Bolívar,13030,Altos del Rosario,2014,10301
Bolívar,13030,Altos del Rosario,2015,10378
Bolívar,13030,Altos del Rosario,2016,10572
Bolívar,13030,Altos del Rosario,2017,10776
Bolívar,13042,Arenal,2010,7608
Bolívar,13042,Arenal,2011,7592
Bolívar,13042,Arenal,2012,7580
Bolívar,13042,Arenal,2013,7535
Bolívar,13042,Arenal,2014,7469
Bolívar,13042,Arenal,2015,7396
Bolívar,13042,Arenal,2016,7361
Bolívar,13042,Arenal,2017,7393
Bolívar,13052,Arjona,2010,63032
Bolívar,13052,Arjona,2011,63765
Bolívar,13052,Arjona,2012,64485
Bolívar,13052,Arjona,2013,65181
Bolívar,13052,Arjona,2014,65855
Bolívar,13052,Arjona,2015,66578
Bolívar,13052,Arjona,2016,67351
Bolívar,13052,Arjona,2017,68165
Bolívar,13062,Arroyohondo,2010,8531
Bolívar,13062,Arroyohondo,2011,8435
Bolívar,13062,Arroyohondo,2012,8364
